,Title,Link,Location,Price,Image,Fuel Type,Type,Year,Kms Covered,Brand,Exterior Color,Interior Color,Registration,Ownership,price_display,Platform
626,Lamborghini Huracan,https://www.olx.in/item/cars-c84-used-lamborghini-huracan-in-ambience-island-gurgaon-iid-1835453280?rank=37,Ambience Island,22500000.0,https://apollo.olx.in:443/v1/files/xudpk6mnsgbr1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2016.0,15000.0,,,,,2.0,"₹2,25,00,000",olx.in
627,Porsche Cayenne,https://www.olx.in/item/cars-c84-used-porsche-cayenne-in-ambience-island-gurgaon-iid-1836159174?rank=38,Ambience Island,8900000.0,https://apollo.olx.in:443/v1/files/ztkjzf7zaw952-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2020.0,62000.0,Porsche,,,,1.0,"₹89,00,000",olx.in
628,BMW X3 M40i,https://www.olx.in/item/cars-c84-used-bmw-x3-m40i-in-ambience-island-gurgaon-iid-1835782439?rank=39,Ambience Island,8500000.0,https://apollo.olx.in:443/v1/files/0y5q774s1u5k3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2021.0,27000.0,BMW,,,,2.0,"₹85,00,000",olx.in
629,Mercedes-Benz AMG E63,https://www.olx.in/item/cars-c84-used-mercedes-benz-amg-e63-in-ambience-island-gurgaon-iid-1836257224?rank=0,Ambience Island,8500000.0,https://apollo.olx.in:443/v1/files/s5i0eej733l21-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2018.0,45000.0,Mercedes-Benz,,,,2.0,"₹85,00,000",olx.in
630,BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-saket-delhi-iid-1836682062?rank=1,Saket,9100000.0,https://apollo.olx.in:443/v1/files/xtkrdaw56mvf-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,3150.0,BMW,,,,1.0,"₹91,00,000",olx.in
631,BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-ambience-island-gurgaon-iid-1836698738?rank=2,Ambience Island,8900000.0,https://apollo.olx.in:443/v1/files/enkp60o732qh3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,4000.0,BMW,,,,1.0,"₹89,00,000",olx.in
632,Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-greater-kailash-delhi-iid-1835391442?rank=3,Greater Kailash,9500000.0,https://apollo.olx.in:443/v1/files/sum25zkjv4131-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2021.0,37000.0,Mercedes-Benz,,,,1.0,"₹95,00,000",olx.in
633,Mercedes-Benz GLE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-in-lodhi-garden-delhi-iid-1834392376?rank=4,Lodhi Garden,10300000.0,https://apollo.olx.in:443/v1/files/oo6vbo08o6co1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,13000.0,Mercedes-Benz,,,,1.0,"₹1,03,00,000",olx.in
634,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-dlf-city-phase-2-gurgaon-iid-1836454813?rank=5,DLF City Phase 2,8590000.0,https://apollo.olx.in:443/v1/files/kl8xv5ozptoj-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2022.0,59000.0,Mercedes-Benz,,,,2.0,"₹85,90,000",olx.in
635,Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-iffco-chowk-gurgaon-iid-1836911091?rank=6,IFFCO Chowk,10500000.0,https://apollo.olx.in:443/v1/files/nc05h32o6u46-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,39000.0,Land Rover,,,,1.0,"₹1,05,00,000",olx.in
636,Mercedes-Benz Maybach S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-maybach-s-class-in-vasant-kunj-delhi-iid-1823306505?rank=7,Vasant Kunj,25000000.0,https://apollo.olx.in:443/v1/files/q5uxaa49l8ml1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,10650.0,Mercedes-Benz,,,,1.0,"₹2,50,00,000",olx.in
637,BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-rajokri-delhi-iid-1805219828?rank=8,Rajokri,9150000.0,https://apollo.olx.in:443/v1/files/91ajk93l1u7y-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,11000.0,BMW,,,,1.0,"₹91,50,000",olx.in
638,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-mg-road-gurgaon-iid-1835544686?rank=9,MG Road,9500000.0,https://apollo.olx.in:443/v1/files/76qcc2bq03bo1-IN/image;s=150x0;q=50;f=webp;,Petrol,,2022.0,33650.0,Mercedes-Benz,,,,2.0,"₹95,00,000",olx.in
639,BMW M2,https://www.olx.in/item/cars-c84-used-bmw-m2-in-dlf-city-phase-2-gurgaon-iid-1832854955?rank=10,DLF City Phase 2,10500000.0,https://apollo.olx.in:443/v1/files/didpg54492x9-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,8800.0,BMW,,,,1.0,"₹1,05,00,000",olx.in
640,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-lajpat-nagar-1-delhi-iid-1835724347?rank=11,Lajpat Nagar 1,11900000.0,https://apollo.olx.in:443/v1/files/zypwxpbmqz36-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2025.0,16000.0,Mercedes-Benz,,,,1.0,"₹1,19,00,000",olx.in
641,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-chirag-delhi-delhi-iid-1835914951?rank=12,Chirag Delhi,26000000.0,https://apollo.olx.in:443/v1/files/6pg91a90l7uq1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2026.0,10.0,,,,,1.0,"₹2,60,00,000",olx.in
642,Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-vasant-kunj-delhi-iid-1836477898?rank=13,Vasant Kunj,27500000.0,https://apollo.olx.in:443/v1/files/ul705tisf3zi-IN/image;s=150x0;q=50;f=webp;,Diesel,,2024.0,11300.0,Mercedes-Benz,,,,1.0,"₹2,75,00,000",olx.in
643,Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-greater-kailash-delhi-iid-1836100822?rank=14,Greater Kailash,10100000.0,https://apollo.olx.in:443/v1/files/b15fsh2coxvd3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,45000.0,Mercedes-Benz,,,,1.0,"₹1,01,00,000",olx.in
644,Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-vasant-kunj-delhi-iid-1834797582?rank=15,Vasant Kunj,13500000.0,https://apollo.olx.in:443/v1/files/1uf7ckrl98tf2-IN/image;s=150x0;q=50;f=webp;,Petrol,,2026.0,80.0,Land Rover,,,,,"₹1,35,00,000",olx.in
645,Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-vasant-kunj-delhi-iid-1835524114?rank=16,Vasant Kunj,12500000.0,https://apollo.olx.in:443/v1/files/93s7mvazwud83-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,17000.0,Mercedes-Benz,,,,1.0,"₹1,25,00,000",olx.in
646,Porsche 718,https://www.olx.in/item/cars-c84-used-porsche-718-in-ashok-vihar-delhi-iid-1836284304?rank=17,Ashok Vihar,10900000.0,https://apollo.olx.in:443/v1/files/xtttku9c29an2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2021.0,7500.0,Porsche,,,,1.0,"₹1,09,00,000",olx.in
647,Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-ashok-vihar-delhi-iid-1836803273?rank=18,Ashok Vihar,12300000.0,https://apollo.olx.in:443/v1/files/b1gwdhltgsfo-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,7000.0,Land Rover,,,,1.0,"₹1,23,00,000",olx.in
648,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-defence-colony-delhi-iid-1836802675?rank=19,Defence Colony,21000000.0,https://apollo.olx.in:443/v1/files/e1zlo67j983q3-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2023.0,15000.0,,,,,1.0,"₹2,10,00,000",olx.in
649,Mercedes-Benz GLE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-in-lajpat-nagar-1-delhi-iid-1835705254?rank=20,Lajpat Nagar 1,8100000.0,https://apollo.olx.in:443/v1/files/8h1wejn7r6aq3-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2023.0,19000.0,Mercedes-Benz,,,,1.0,"₹81,00,000",olx.in
650,Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-south-extension-delhi-iid-1833858611?rank=21,South Extension,11000000.0,https://apollo.olx.in:443/v1/files/zuyelvndqqae2-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,20600.0,Land Rover,,,,1.0,"₹1,10,00,000",olx.in
651,BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-saket-delhi-iid-1833858372?rank=22,Saket,9100000.0,https://apollo.olx.in:443/v1/files/nm7oift2tdqj2-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,7600.0,BMW,,,,1.0,"₹91,00,000",olx.in
652,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-karol-bagh-delhi-iid-1836800249?rank=23,Karol Bagh,20900000.0,https://apollo.olx.in:443/v1/files/59u8x5n3g65c-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2023.0,15000.0,,,,,1.0,"₹2,09,00,000",olx.in
653,Porsche Cayenne,https://www.olx.in/item/cars-c84-used-porsche-cayenne-in-saket-delhi-iid-1834045654?rank=24,Saket,9900000.0,https://apollo.olx.in:443/v1/files/acbxkvwxz6ky-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,42939.0,Porsche,,,,2.0,"₹99,00,000",olx.in
654,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-vasant-kunj-delhi-iid-1820391825?rank=25,Vasant Kunj,23200000.0,https://apollo.olx.in:443/v1/files/7dicsw95287q1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,16000.0,,,,,1.0,"₹2,32,00,000",olx.in
655,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-karol-bagh-delhi-iid-1823213101?rank=26,Karol Bagh,23200000.0,https://apollo.olx.in:443/v1/files/44uxeftbrzrk3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,16000.0,,,,,1.0,"₹2,32,00,000",olx.in
656,Porsche CARRERA,https://www.olx.in/item/cars-c84-used-porsche-carrera-in-india-gate-delhi-iid-1818280889?rank=27,India Gate,22975000.0,https://apollo.olx.in:443/v1/files/yt73rw24k0an-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,2000.0,Porsche,,,,1.0,"₹2,29,75,000",olx.in
657,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-ashok-vihar-delhi-iid-1836799879?rank=28,Ashok Vihar,21000000.0,https://apollo.olx.in:443/v1/files/jeuoxxzbku3p-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2023.0,15000.0,,,,,1.0,"₹2,10,00,000",olx.in
658,BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-saket-delhi-iid-1836798329?rank=29,Saket,9200000.0,https://apollo.olx.in:443/v1/files/lw1q2vioy7ky-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,39387.0,BMW,,,,1.0,"₹92,00,000",olx.in
659,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-saket-delhi-iid-1834043663?rank=30,Saket,12200000.0,https://apollo.olx.in:443/v1/files/nhzzlqt6jyfv3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,12500.0,Mercedes-Benz,,,,1.0,"₹1,22,00,000",olx.in
660,Mercedes-Benz EQE SUV,https://www.olx.in/item/cars-c84-used-mercedes-benz-eqe-suv-in-saket-delhi-iid-1834043216?rank=31,Saket,9000000.0,https://apollo.olx.in:443/v1/files/mfxsfc2uc17j1-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2024.0,7554.0,Mercedes-Benz,,,,1.0,"₹90,00,000",olx.in
661,Mercedes-Benz CLE cabriolet,https://www.olx.in/item/cars-c84-used-mercedes-benz-cle-cabriolet-in-dlf-city-gurgaon-iid-1831240642?rank=32,DLF City,10400000.0,https://apollo.olx.in:443/v1/files/zxvevcqiqyni1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,1500.0,Mercedes-Benz,,,,1.0,"₹1,04,00,000",olx.in
662,Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-lajpat-nagar-1-delhi-iid-1835890621?rank=33,Lajpat Nagar 1,23575000.0,https://apollo.olx.in:443/v1/files/03bk6aihp84n3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,12000.0,Land Rover,,,,1.0,"₹2,35,75,000",olx.in
663,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-south-extension-delhi-iid-1834595787?rank=34,South Extension,11900000.0,https://apollo.olx.in:443/v1/files/cusyl50hwj6c-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2025.0,15000.0,Mercedes-Benz,,,,1.0,"₹1,19,00,000",olx.in
664,Porsche Cayenne Coupe,https://www.olx.in/item/cars-c84-used-porsche-cayenne-coupe-in-greater-kailash-1-delhi-iid-1818185826?rank=35,Greater Kailash 1,13200000.0,https://apollo.olx.in:443/v1/files/6j2sly00rvif1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,11000.0,Porsche,,,,1.0,"₹1,32,00,000",olx.in
665,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-vasant-kunj-delhi-iid-1818181877?rank=36,Vasant Kunj,22500000.0,https://apollo.olx.in:443/v1/files/zziyhuzodvwr-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2023.0,11000.0,,,,,1.0,"₹2,25,00,000",olx.in
666,Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-chanakyapuri-delhi-iid-1836988142?rank=37,Chanakyapuri,8600000.0,https://apollo.olx.in:443/v1/files/3fhnyrrhm5591-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2021.0,25000.0,Mercedes-Benz,,,,1.0,"₹86,00,000",olx.in
667,Mercedes-Benz EQE SUV,https://www.olx.in/item/cars-c84-used-mercedes-benz-eqe-suv-in-saket-delhi-iid-1834038969?rank=38,Saket,9000000.0,https://apollo.olx.in:443/v1/files/wk4783ugvwnn1-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2025.0,8500.0,Mercedes-Benz,,,,1.0,"₹90,00,000",olx.in
668,Mercedes-Benz EQE SUV,https://www.olx.in/item/cars-c84-used-mercedes-benz-eqe-suv-in-saket-delhi-iid-1834038109?rank=39,Saket,8500000.0,https://apollo.olx.in:443/v1/files/w08z9z65zznt2-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2023.0,16778.0,Mercedes-Benz,,,,1.0,"₹85,00,000",olx.in
669,Rolls-Royce Ghost,https://www.olx.in/item/cars-c84-used-rolls-royce-ghost-in-vasant-vihar-delhi-iid-1822845443?rank=0,Vasant Vihar,15500000.0,https://apollo.olx.in:443/v1/files/ph2x7hq48to63-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2010.0,25000.0,,,,,2.0,"₹1,55,00,000",olx.in
670,BMW IX,https://www.olx.in/item/cars-c84-used-bmw-ix-in-saket-delhi-iid-1834036990?rank=1,Saket,8900000.0,https://apollo.olx.in:443/v1/files/v8duzswtim433-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2024.0,19864.0,BMW,,,,1.0,"₹89,00,000",olx.in
671,BMW IX,https://www.olx.in/item/cars-c84-used-bmw-ix-in-saket-delhi-iid-1834036444?rank=2,Saket,9200000.0,https://apollo.olx.in:443/v1/files/6s7f0oa52hgc2-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2024.0,4002.0,BMW,,,,1.0,"₹92,00,000",olx.in
672,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-south-extension-delhi-iid-1836450012?rank=3,South Extension,8575000.0,https://apollo.olx.in:443/v1/files/7k310dvr17ay1-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2022.0,55000.0,Mercedes-Benz,,,,2.0,"₹85,75,000",olx.in
673,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-karol-bagh-delhi-iid-1828323654?rank=4,Karol Bagh,12500000.0,https://apollo.olx.in:443/v1/files/wemosjvdhkp33-IN/image;s=150x0;q=50;f=webp;,Diesel,,2018.0,135000.0,,,,,1.0,"₹1,25,00,000",olx.in
674,Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-saket-delhi-iid-1835254978?rank=5,Saket,9800000.0,https://apollo.olx.in:443/v1/files/eujlrjqy7v7r2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,34000.0,Land Rover,,,,1.0,"₹98,00,000",olx.in
675,Mercedes-Benz GLE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-in-dlf-city-phase-2-gurgaon-iid-1833066904?rank=6,DLF City Phase 2,8700000.0,https://apollo.olx.in:443/v1/files/ikt9df1d6yrh2-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2024.0,9000.0,Mercedes-Benz,,,,1.0,"₹87,00,000",olx.in
676,Maserati Quattroporte,https://www.olx.in/item/cars-c84-used-maserati-quattroporte-in-new-moti-bagh-delhi-iid-1835423853?rank=7,New Moti Bagh,12100000.0,https://apollo.olx.in:443/v1/files/en6y7h91ey0p-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,5600.0,,,,,1.0,"₹1,21,00,000",olx.in
677,Mercedes-Benz CLE cabriolet,https://www.olx.in/item/cars-c84-used-mercedes-benz-cle-cabriolet-in-vasant-vihar-delhi-iid-1827606447?rank=8,Vasant Vihar,10500000.0,https://apollo.olx.in:443/v1/files/o6fvwhes6agr2-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,22300.0,Mercedes-Benz,,,,1.0,"₹1,05,00,000",olx.in
678,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-ashok-vihar-delhi-iid-1831512333?rank=9,Ashok Vihar,9800000.0,https://apollo.olx.in:443/v1/files/sf515vik2xvf3-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2017.0,147000.0,,,,,1.0,"₹98,00,000",olx.in
679,Porsche Cayenne Coupe,https://www.olx.in/item/cars-c84-used-porsche-cayenne-coupe-in-ashok-vihar-delhi-iid-1831504356?rank=10,Ashok Vihar,12990000.0,https://apollo.olx.in:443/v1/files/vriltee0rps5-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,14200.0,Porsche,,,,1.0,"₹1,29,90,000",olx.in
680,Porsche Cayenne Coupe,https://www.olx.in/item/cars-c84-used-porsche-cayenne-coupe-in-chattarpur-delhi-iid-1831503997?rank=11,Chattarpur,13000000.0,https://apollo.olx.in:443/v1/files/fyzm8v6qolrc1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,14000.0,Porsche,,,,1.0,"₹1,30,00,000",olx.in
681,Porsche CARRERA,https://www.olx.in/item/cars-c84-used-porsche-carrera-in-ansal-plaza-gurgaon-iid-1831233654?rank=12,Ansal Plaza,19900000.0,https://apollo.olx.in:443/v1/files/6nasfr1ey0s63-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2020.0,24000.0,Porsche,,,,1.0,"₹1,99,00,000",olx.in
682,Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-defence-colony-delhi-iid-1835129656?rank=13,Defence Colony,9600000.0,https://apollo.olx.in:443/v1/files/n666jcsv2jwo-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2021.0,36000.0,Mercedes-Benz,,,,1.0,"₹96,00,000",olx.in
683,Volvo XC 90,https://www.olx.in/item/cars-c84-used-volvo-xc-90-in-amrita-shergill-marg-delhi-iid-1834778350?rank=14,Amrita Shergill Marg,8900000.0,https://apollo.olx.in:443/v1/files/ajwql6xcyuwc-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,5000.0,,,,,1.0,"₹89,00,000",olx.in
684,BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-ansal-plaza-gurgaon-iid-1835501564?rank=15,Ansal Plaza,9100000.0,https://apollo.olx.in:443/v1/files/rm98953waes21-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,29000.0,BMW,,,,1.0,"₹91,00,000",olx.in
685,Bentley Flying Spur,https://www.olx.in/item/cars-c84-used-bentley-flying-spur-in-ansal-plaza-gurgaon-iid-1829786532?rank=16,Ansal Plaza,15900000.0,https://apollo.olx.in:443/v1/files/sew5863ghyca-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2017.0,22000.0,Bentley,,,,1.0,"₹1,59,00,000",olx.in
686,Land Rover Range Rover Sport,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-sport-in-pur-delhi-delhi-iid-1836400821?rank=17,Pur Delhi,13700000.0,https://apollo.olx.in:443/v1/files/1tiqwxnldsqc2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,14000.0,Land Rover,,,,1.0,"₹1,37,00,000",olx.in
687,BMW XM,https://www.olx.in/item/cars-c84-used-bmw-xm-in-ashok-vihar-delhi-iid-1835315299?rank=18,Ashok Vihar,15500000.0,https://apollo.olx.in:443/v1/files/o2q7fb5xtvxx1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,15000.0,BMW,,,,1.0,"₹1,55,00,000",olx.in
688,Nissan PATROL,https://www.olx.in/item/cars-c84-used-nissan-patrol-in-ashok-vihar-delhi-iid-1833082450?rank=19,Ashok Vihar,25500000.0,https://apollo.olx.in:443/v1/files/lapk7kal4p6o-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,200.0,,,,,1.0,"₹2,55,00,000",olx.in
689,Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-lodhi-road-delhi-iid-1836777297?rank=20,Lodhi Road,10700000.0,https://apollo.olx.in:443/v1/files/l7yyyo6oc2pk-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,39000.0,Mercedes-Benz,,,,1.0,"₹1,07,00,000",olx.in
690,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-ashok-vihar-delhi-iid-1833078152?rank=21,Ashok Vihar,25800000.0,https://apollo.olx.in:443/v1/files/jq7rwht0ggvc-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,200.0,,,,,1.0,"₹2,58,00,000",olx.in
691,BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-mg-road-gurgaon-iid-1833830690?rank=22,MG Road,9100000.0,https://apollo.olx.in:443/v1/files/qzbshxbk3sf72-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,7600.0,BMW,,,,1.0,"₹91,00,000",olx.in
692,BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-dlf-city-gurgaon-iid-1836244025?rank=23,DLF City,8600000.0,https://apollo.olx.in:443/v1/files/o6rw2z039po02-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,24000.0,BMW,,,,1.0,"₹86,00,000",olx.in
693,BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-ashok-vihar-delhi-iid-1836548892?rank=24,Ashok Vihar,9500000.0,https://apollo.olx.in:443/v1/files/eted00ufxpzf-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,32000.0,BMW,,,,1.0,"₹95,00,000",olx.in
694,Maserati Quattroporte,https://www.olx.in/item/cars-c84-used-maserati-quattroporte-in-dlf-city-phase-2-gurgaon-iid-1835424025?rank=25,DLF City Phase 2,12100000.0,https://apollo.olx.in:443/v1/files/ijcvvlep3m4r3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,5600.0,,,,,1.0,"₹1,21,00,000",olx.in
695,Mercedes-Benz CLE cabriolet,https://www.olx.in/item/cars-c84-used-mercedes-benz-cle-cabriolet-in-lajpat-nagar-1-delhi-iid-1836099530?rank=26,Lajpat Nagar 1,9975000.0,https://apollo.olx.in:443/v1/files/n0t4tcc34a881-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,1900.0,Mercedes-Benz,,,,1.0,"₹99,75,000",olx.in
696,Porsche Boxster,https://www.olx.in/item/cars-c84-used-porsche-boxster-in-south-extension-delhi-iid-1835449991?rank=27,South Extension,8900000.0,https://apollo.olx.in:443/v1/files/h8joze9z2ipw-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2020.0,38500.0,Porsche,,,,2.0,"₹89,00,000",olx.in
697,Lexus LX,https://www.olx.in/item/cars-c84-used-lexus-lx-in-ashok-vihar-delhi-iid-1833075712?rank=28,Ashok Vihar,27500000.0,https://apollo.olx.in:443/v1/files/1h3ogtcq91ua3-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2023.0,13000.0,,,,,1.0,"₹2,75,00,000",olx.in
698,Porsche Cayenne,https://www.olx.in/item/cars-c84-used-porsche-cayenne-in-ashok-vihar-delhi-iid-1832609489?rank=29,Ashok Vihar,9800000.0,https://apollo.olx.in:443/v1/files/vcsudtxv4oio3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,21000.0,Porsche,,,,1.0,"₹98,00,000",olx.in
699,Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-chattarpur-delhi-iid-1829593885?rank=30,Chattarpur,14200000.0,https://apollo.olx.in:443/v1/files/tgzpn9tc0d1w2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,25000.0,Land Rover,,,,1.0,"₹1,42,00,000",olx.in
700,Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-ashok-vihar-delhi-iid-1829411688?rank=31,Ashok Vihar,14200000.0,https://apollo.olx.in:443/v1/files/u7pgs8kavl691-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,26000.0,Land Rover,,,,1.0,"₹1,42,00,000",olx.in
701,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-ashok-vihar-delhi-iid-1833366772?rank=32,Ashok Vihar,26900000.0,https://apollo.olx.in:443/v1/files/c72z69vvjgvy2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,250.0,,,,,1.0,"₹2,69,00,000",olx.in
702,Land Rover Range Rover LWB,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-lwb-in-ashok-vihar-delhi-iid-1832319602?rank=33,Ashok Vihar,9500000.0,https://apollo.olx.in:443/v1/files/547g6lsnqyaj2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2019.0,78000.0,Land Rover,,,,2.0,"₹95,00,000",olx.in
