Title,Link,Location,Price,Information,Image,Detail,Owner
Porsche CARRERA,https://www.olx.in/item/cars-c84-used-porsche-carrera-in-ansal-plaza-gurgaon-iid-1831233654?rank=12,Ansal Plaza,"₹ 1,99,00,000","2020 - 24,000 km",https://apollo.olx.in:443/v1/files/6nasfr1ey0s63-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-defence-colony-delhi-iid-1835129656?rank=13,Defence Colony,"₹ 96,00,000","2021 - 36,000 km",https://apollo.olx.in:443/v1/files/n666jcsv2jwo-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Volvo XC 90,https://www.olx.in/item/cars-c84-used-volvo-xc-90-in-amrita-shergill-marg-delhi-iid-1834778350?rank=14,Amrita Shergill Marg,"₹ 89,00,000","2025 - 5,000 km",https://apollo.olx.in:443/v1/files/ajwql6xcyuwc-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-ansal-plaza-gurgaon-iid-1835501564?rank=15,Ansal Plaza,"₹ 91,00,000","2022 - 29,000 km",https://apollo.olx.in:443/v1/files/rm98953waes21-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Bentley Flying Spur,https://www.olx.in/item/cars-c84-used-bentley-flying-spur-in-ansal-plaza-gurgaon-iid-1829786532?rank=16,Ansal Plaza,"₹ 1,59,00,000","2017 - 22,000 km",https://apollo.olx.in:443/v1/files/sew5863ghyca-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Range Rover Sport,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-sport-in-pur-delhi-delhi-iid-1836400821?rank=17,Pur Delhi,"₹ 1,37,00,000","2024 - 14,000 km",https://apollo.olx.in:443/v1/files/1tiqwxnldsqc2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW XM,https://www.olx.in/item/cars-c84-used-bmw-xm-in-ashok-vihar-delhi-iid-1835315299?rank=18,Ashok Vihar,"₹ 1,55,00,000","2023 - 15,000 km",https://apollo.olx.in:443/v1/files/o2q7fb5xtvxx1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Nissan PATROL,https://www.olx.in/item/cars-c84-used-nissan-patrol-in-ashok-vihar-delhi-iid-1833082450?rank=19,Ashok Vihar,"₹ 2,55,00,000",2025 - 200 km,https://apollo.olx.in:443/v1/files/lapk7kal4p6o-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-lodhi-road-delhi-iid-1836777297?rank=20,Lodhi Road,"₹ 1,07,00,000","2023 - 39,000 km",https://apollo.olx.in:443/v1/files/l7yyyo6oc2pk-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-ashok-vihar-delhi-iid-1833078152?rank=21,Ashok Vihar,"₹ 2,58,00,000",2025 - 200 km,https://apollo.olx.in:443/v1/files/jq7rwht0ggvc-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-mg-road-gurgaon-iid-1833830690?rank=22,MG Road,"₹ 91,00,000","2024 - 7,600 km",https://apollo.olx.in:443/v1/files/qzbshxbk3sf72-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-dlf-city-gurgaon-iid-1836244025?rank=23,DLF City,"₹ 86,00,000","2024 - 24,000 km",https://apollo.olx.in:443/v1/files/o6rw2z039po02-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-ashok-vihar-delhi-iid-1836548892?rank=24,Ashok Vihar,"₹ 95,00,000","2023 - 32,000 km",https://apollo.olx.in:443/v1/files/eted00ufxpzf-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Maserati Quattroporte,https://www.olx.in/item/cars-c84-used-maserati-quattroporte-in-dlf-city-phase-2-gurgaon-iid-1835424025?rank=25,DLF City Phase 2,"₹ 1,21,00,000","2023 - 5,600 km",https://apollo.olx.in:443/v1/files/ijcvvlep3m4r3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz CLE cabriolet,https://www.olx.in/item/cars-c84-used-mercedes-benz-cle-cabriolet-in-lajpat-nagar-1-delhi-iid-1836099530?rank=26,Lajpat Nagar 1,"₹ 99,75,000","2024 - 1,900 km",https://apollo.olx.in:443/v1/files/n0t4tcc34a881-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Porsche Boxster,https://www.olx.in/item/cars-c84-used-porsche-boxster-in-south-extension-delhi-iid-1835449991?rank=27,South Extension,"₹ 89,00,000","2020 - 38,500 km",https://apollo.olx.in:443/v1/files/h8joze9z2ipw-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",2nd
Lexus LX,https://www.olx.in/item/cars-c84-used-lexus-lx-in-ashok-vihar-delhi-iid-1833075712?rank=28,Ashok Vihar,"₹ 2,75,00,000","2023 - 13,000 km",https://apollo.olx.in:443/v1/files/1h3ogtcq91ua3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Porsche Cayenne,https://www.olx.in/item/cars-c84-used-porsche-cayenne-in-ashok-vihar-delhi-iid-1832609489?rank=29,Ashok Vihar,"₹ 98,00,000","2022 - 21,000 km",https://apollo.olx.in:443/v1/files/vcsudtxv4oio3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-chattarpur-delhi-iid-1829593885?rank=30,Chattarpur,"₹ 1,42,00,000","2025 - 25,000 km",https://apollo.olx.in:443/v1/files/tgzpn9tc0d1w2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-ashok-vihar-delhi-iid-1829411688?rank=31,Ashok Vihar,"₹ 1,42,00,000","2025 - 26,000 km",https://apollo.olx.in:443/v1/files/u7pgs8kavl691-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-ashok-vihar-delhi-iid-1833366772?rank=32,Ashok Vihar,"₹ 2,69,00,000",2025 - 250 km,https://apollo.olx.in:443/v1/files/c72z69vvjgvy2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Range Rover LWB,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-lwb-in-ashok-vihar-delhi-iid-1832319602?rank=33,Ashok Vihar,"₹ 95,00,000","2019 - 78,000 km",https://apollo.olx.in:443/v1/files/547g6lsnqyaj2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",2nd
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-ashok-vihar-delhi-iid-1832139683?rank=34,Ashok Vihar,"₹ 81,00,000","2024 - 51,000 km",https://apollo.olx.in:443/v1/files/auzcep49i50f1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Range Rover Velar,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-velar-in-india-gate-delhi-iid-1833633424?rank=35,India Gate,"₹ 85,00,000","2023 - 15,000 km",https://apollo.olx.in:443/v1/files/3dxuc77f663s-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-lajpat-nagar-1-delhi-iid-1836041433?rank=36,Lajpat Nagar 1,"₹ 2,25,75,000","2018 - 19,000 km",https://apollo.olx.in:443/v1/files/ggizyyor9zw71-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-vasant-kunj-delhi-iid-1835457823?rank=37,Vasant Kunj,"₹ 1,25,00,000","2024 - 10,300 km",https://apollo.olx.in:443/v1/files/9duas009sqw52-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",1st
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-vasant-kunj-delhi-iid-1835271736?rank=38,Vasant Kunj,"₹ 87,50,000","2024 - 4,000 km",https://apollo.olx.in:443/v1/files/y0ejnfljfuuy1-IN/image;s=150x0;q=50;f=webp;,"-- , --",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-vasant-kunj-delhi-iid-1835271485?rank=39,Vasant Kunj,"₹ 92,00,000","2024 - 8,900 km",https://apollo.olx.in:443/v1/files/rafwh1lncv5b2-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",1st
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-ashok-vihar-delhi-iid-1805219613?rank=0,Ashok Vihar,"₹ 91,50,000","2025 - 10,000 km",https://apollo.olx.in:443/v1/files/6qnmdns8bzjy2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Range Rover Sport,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-sport-in-golf-links-delhi-iid-1829340867?rank=1,Golf Links,"₹ 1,45,00,000","2024 - 17,800 km",https://apollo.olx.in:443/v1/files/lmy0svowbd6r-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-karol-bagh-delhi-iid-1836911227?rank=2,Karol Bagh,"₹ 1,05,00,000","2024 - 39,000 km",https://apollo.olx.in:443/v1/files/hs63ynqs6egy2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-saket-delhi-iid-1836005233?rank=3,Saket,"₹ 1,10,00,000","2024 - 24,023 km",https://apollo.olx.in:443/v1/files/iku2lqmrowxq2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-defence-colony-delhi-iid-1836381152?rank=4,Defence Colony,"₹ 2,30,00,000","2022 - 15,000 km",https://apollo.olx.in:443/v1/files/h586o6dbjiyh-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-vasant-kunj-delhi-iid-1818457464?rank=5,Vasant Kunj,"₹ 1,97,00,000","2020 - 28,650 km",https://apollo.olx.in:443/v1/files/b23h4pl7i2r52-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",2nd
Porsche 911,https://www.olx.in/item/cars-c84-used-porsche-911-in-south-extension-delhi-iid-1802395908?rank=6,South Extension,"₹ 2,25,00,000","2023 - 5,000 km",https://apollo.olx.in:443/v1/files/gd77vul0ntdc2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-dlf-city-phase-3-gurgaon-iid-1836459184?rank=7,DLF City Phase 3,"₹ 85,90,000","2022 - 59,000 km",https://apollo.olx.in:443/v1/files/0rv7pi7849tk3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",2nd
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-greater-kailash-1-delhi-iid-1836189867?rank=8,Greater Kailash 1,"₹ 89,95,000",2024 - 500 km,https://apollo.olx.in:443/v1/files/oxoj1hmikkv51-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-ashok-vihar-delhi-iid-1836189533?rank=9,Ashok Vihar,"₹ 90,00,000",2024 - 500 km,https://apollo.olx.in:443/v1/files/vqhfybpoqfhr2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-greater-kailash-1-delhi-iid-1807730342?rank=10,Greater Kailash 1,"₹ 1,10,00,000","2023 - 36,000 km",https://apollo.olx.in:443/v1/files/1pb6fxmjq3hj2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-greater-kailash-delhi-iid-1835245055?rank=11,Greater Kailash,"₹ 1,25,00,000","2024 - 17,000 km",https://apollo.olx.in:443/v1/files/lo1gfnqe44e32-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Jaguar F Type,https://www.olx.in/item/cars-c84-used-jaguar-f-type-in-greater-kailash-3-delhi-iid-1836903164?rank=12,Greater Kailash 3,"₹ 1,43,00,000","2024 - 8,500 km",https://apollo.olx.in:443/v1/files/np82cv99s4j93-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-mall-road-gurgaon-iid-1829152175?rank=13,Mall Road,"₹ 1,20,00,000","2019 - 45,000 km",https://apollo.olx.in:443/v1/files/11taiihgdf0d1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",2nd
Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-chanakyapuri-delhi-iid-1832624814?rank=14,Chanakyapuri,"₹ 1,25,00,000","2024 - 17,000 km",https://apollo.olx.in:443/v1/files/cft9c1aisw1b1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-greater-kailash-3-delhi-iid-1836548430?rank=15,Greater Kailash 3,"₹ 92,50,000","2024 - 14,000 km",https://apollo.olx.in:443/v1/files/wx7c67nc0nc23-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Range Rover LWB,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-lwb-in-ashok-vihar-delhi-iid-1831044943?rank=16,Ashok Vihar,"₹ 95,00,000","2019 - 51,000 km",https://apollo.olx.in:443/v1/files/jr1m8wyx5ph72-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Land Rover Range Rover Sport,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-sport-in-ashok-vihar-delhi-iid-1831045484?rank=17,Ashok Vihar,"₹ 95,00,000","2022 - 11,000 km",https://apollo.olx.in:443/v1/files/fo6wt6dk7qft-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Audi Q8,https://www.olx.in/item/cars-c84-used-audi-q8-in-ashok-vihar-delhi-iid-1831045996?rank=18,Ashok Vihar,"₹ 85,00,000","2025 - 2,100 km",https://apollo.olx.in:443/v1/files/ebtwthz1ph0k2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-south-extension-delhi-iid-1836367495?rank=19,South Extension,"₹ 85,90,000","2022 - 55,000 km",https://apollo.olx.in:443/v1/files/ifpqbkcphzfv-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",2nd
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-greater-kailash-delhi-iid-1836367434?rank=20,Greater Kailash,"₹ 2,21,00,000","2025 - 4,000 km",https://apollo.olx.in:443/v1/files/yhn6ybe25fd-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-ashok-vihar-delhi-iid-1836367099?rank=21,Ashok Vihar,"₹ 2,20,00,000","2025 - 4,000 km",https://apollo.olx.in:443/v1/files/bo7yjluhgxx13-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Porsche Cayenne Coupe,https://www.olx.in/item/cars-c84-used-porsche-cayenne-coupe-in-lajpat-nagar-1-delhi-iid-1836178277?rank=22,Lajpat Nagar 1,"₹ 1,23,00,000","2023 - 12,000 km",https://apollo.olx.in:443/v1/files/8ryw8i2vfpp12-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-ansal-plaza-gurgaon-iid-1832817168?rank=23,Ansal Plaza,"₹ 2,08,00,000","2021 - 51,000 km",https://apollo.olx.in:443/v1/files/0bbmv68yayql3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-ashok-vihar-delhi-iid-1836366757?rank=24,Ashok Vihar,"₹ 1,19,00,000","2024 - 10,000 km",https://apollo.olx.in:443/v1/files/hxkutezc0l692-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-saket-delhi-iid-1831860034?rank=25,Saket,"₹ 90,95,000","2024 - 8,000 km",https://apollo.olx.in:443/v1/files/zzeidvv70z1d2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW M2,https://www.olx.in/item/cars-c84-used-bmw-m2-in-vasant-kunj-delhi-iid-1818924084?rank=26,Vasant Kunj,"₹ 99,00,000","2024 - 2,500 km",https://apollo.olx.in:443/v1/files/z5mni7ouxhyh2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-india-gate-delhi-iid-1835988503?rank=27,India Gate,"₹ 97,75,000","2023 - 46,000 km",https://apollo.olx.in:443/v1/files/x1zbww00ky4o2-IN/image;s=150x0;q=50;f=webp;,"-- , Automatic",1st
Porsche Cayenne Coupe,https://www.olx.in/item/cars-c84-used-porsche-cayenne-coupe-in-greater-kailash-1-delhi-iid-1836177091?rank=28,Greater Kailash 1,"₹ 1,22,90,000","2023 - 13,000 km",https://apollo.olx.in:443/v1/files/aat5r5o726az2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Porsche Cayenne Coupe,https://www.olx.in/item/cars-c84-used-porsche-cayenne-coupe-in-south-extension-delhi-iid-1836176716?rank=29,South Extension,"₹ 1,22,95,000","2023 - 12,000 km",https://apollo.olx.in:443/v1/files/gi9vhgb2802v2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-dlf-city-gurgaon-iid-1832816878?rank=30,DLF City,"₹ 2,61,00,000",2025 - 50 km,https://apollo.olx.in:443/v1/files/iacv6ge8jezt-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Porsche Cayenne Coupe,https://www.olx.in/item/cars-c84-used-porsche-cayenne-coupe-in-ashok-vihar-delhi-iid-1836176389?rank=31,Ashok Vihar,"₹ 1,23,00,000","2023 - 12,000 km",https://apollo.olx.in:443/v1/files/8jcq8uud2kjp3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-vasant-kunj-delhi-iid-1805191319?rank=32,Vasant Kunj,"₹ 91,50,000","2025 - 13,000 km",https://apollo.olx.in:443/v1/files/0mnq0xr4wh3o3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-chattarpur-delhi-iid-1831724950?rank=33,Chattarpur,"₹ 1,23,00,000","2024 - 6,000 km",https://apollo.olx.in:443/v1/files/8nu2360jaj641-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-chirag-delhi-delhi-iid-1836797123?rank=34,Chirag Delhi,"₹ 2,59,75,000","2022 - 18,000 km",https://apollo.olx.in:443/v1/files/wqw4g5vmhhqy2-IN/image;s=150x0;q=50;f=webp;,"Petrol , --",1st
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-aero-city-delhi-iid-1825359736?rank=35,Aero City,"₹ 88,00,000","2022 - 44,000 km",https://apollo.olx.in:443/v1/files/ezp28vviyv7a3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Porsche Cayenne Coupe,https://www.olx.in/item/cars-c84-used-porsche-cayenne-coupe-in-chattarpur-delhi-iid-1828943926?rank=36,Chattarpur,"₹ 1,27,00,000","2023 - 12,000 km",https://apollo.olx.in:443/v1/files/mvbmdw5jdhce1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-chattarpur-delhi-iid-1831113581?rank=37,Chattarpur,"₹ 1,45,00,000","2025 - 7,700 km",https://apollo.olx.in:443/v1/files/ehlsqvla1mua1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-ashok-vihar-delhi-iid-1831113223?rank=38,Ashok Vihar,"₹ 1,45,00,000","2025 - 8,000 km",https://apollo.olx.in:443/v1/files/bbmof3e6nq861-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Lamborghini Huracan,https://www.olx.in/item/cars-c84-used-lamborghini-huracan-in-south-extension-delhi-iid-1836726479?rank=39,South Extension,"₹ 2,35,00,000","2016 - 19,000 km",https://apollo.olx.in:443/v1/files/hkdtfp9k3fub1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",2nd
Ferrari California,https://www.olx.in/item/cars-c84-used-ferrari-california-in-saket-delhi-iid-1836722777?rank=0,Saket,"₹ 90,00,000",2017 - 0 km,https://apollo.olx.in:443/v1/files/cckb09p7mjyi-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-dlf-city-gurgaon-iid-1836511320?rank=1,DLF City,"₹ 1,11,00,000","2024 - 18,000 km",https://apollo.olx.in:443/v1/files/mfb2yn0mj7fl-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-karol-bagh-delhi-iid-1834693249?rank=2,Karol Bagh,"₹ 2,51,00,000",2024 - 10 km,https://apollo.olx.in:443/v1/files/itg6hkqbjon-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz Maybach S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-maybach-s-class-in-saket-delhi-iid-1836623053?rank=3,Saket,"₹ 1,49,00,000","2024 - 70,000 km",https://apollo.olx.in:443/v1/files/53m4t6cifo31-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-greater-kailash-1-delhi-iid-1836243410?rank=4,Greater Kailash 1,"₹ 1,11,00,000","2024 - 18,000 km",https://apollo.olx.in:443/v1/files/8zbklj8hdco43-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-ashok-vihar-delhi-iid-1836244559?rank=5,Ashok Vihar,"₹ 1,14,00,000","2022 - 8,000 km",https://apollo.olx.in:443/v1/files/goj331sfg65j2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-lajpat-nagar-1-delhi-iid-1835919447?rank=6,Lajpat Nagar 1,"₹ 1,99,75,000","2023 - 55,000 km",https://apollo.olx.in:443/v1/files/rr2ibphdutsz2-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Mercedes-Benz GLE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-in-cyber-city-gurgaon-iid-1836086323?rank=7,Cyber City,"₹ 91,00,000","2025 - 1,150 km",https://apollo.olx.in:443/v1/files/ds65sv140jvc3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-iffco-chowk-gurgaon-iid-1830692908?rank=8,IFFCO Chowk,"₹ 2,31,00,000","2024 - 21,000 km",https://apollo.olx.in:443/v1/files/pphnd5izfef63-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Porsche Panamera,https://www.olx.in/item/cars-c84-used-porsche-panamera-in-defence-colony-delhi-iid-1834826310?rank=9,Defence Colony,"₹ 1,39,00,000","2017 - 17,000 km",https://apollo.olx.in:443/v1/files/19j1bfmiebdv-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz GLE Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-class-in-savitri-nagar-delhi-iid-1836193032?rank=10,Savitri Nagar,"₹ 91,00,000","2025 - 1,100 km",https://apollo.olx.in:443/v1/files/5e92lns6blu3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",1st
BMW X5 M,https://www.olx.in/item/cars-c84-used-bmw-x5-m-in-vasant-vihar-delhi-iid-1836320422?rank=11,Vasant Vihar,"₹ 92,00,000","2024 - 8,700 km",https://apollo.olx.in:443/v1/files/bsc2oczjfd2b-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-greater-kailash-delhi-iid-1836269053?rank=12,Greater Kailash,"₹ 88,95,000","2022 - 65,000 km",https://apollo.olx.in:443/v1/files/m2azq1al49r41-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz CLE cabriolet,https://www.olx.in/item/cars-c84-used-mercedes-benz-cle-cabriolet-in-south-extension-delhi-iid-1836256784?rank=13,South Extension,"₹ 98,00,000","2026 - 5,000 km",https://apollo.olx.in:443/v1/files/ojy6f38jopuu3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz AMG EQS,https://www.olx.in/item/cars-c84-used-mercedes-benz-amg-eqs-in-greater-kailash-delhi-iid-1836256531?rank=14,Greater Kailash,"₹ 1,25,00,000","2022 - 9,000 km",https://apollo.olx.in:443/v1/files/hq3crx0pzrvp-IN/image;s=150x0;q=50;f=webp;,"Electric , Automatic",1st
Porsche CARRERA,https://www.olx.in/item/cars-c84-used-porsche-carrera-in-dlf-city-phase-3-gurgaon-iid-1836241597?rank=15,DLF City Phase 3,"₹ 2,29,75,000","2024 - 2,000 km",https://apollo.olx.in:443/v1/files/sdp6seuz8vgb-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz CLE cabriolet,https://www.olx.in/item/cars-c84-used-mercedes-benz-cle-cabriolet-in-dlf-city-phase-3-gurgaon-iid-1836146782?rank=16,DLF City Phase 3,"₹ 99,75,000","2024 - 2,000 km",https://apollo.olx.in:443/v1/files/qycqllemdapi1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-ashok-vihar-delhi-iid-1836195691?rank=17,Ashok Vihar,"₹ 98,50,000","2023 - 37,000 km",https://apollo.olx.in:443/v1/files/pml7p032nfc8-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",1st
